"RingNR","Year","GroupID","Trial_day","TrialID","Tag.ID","Well_distribution","Observer_ID","TrialNR_feeder","TrialNR_Indiv","Flock","AviaryNR","Trial_Idcode","Sex","Barcode","Weight_IN","Weight_OUT","Unbaited_visits_dur","Unbaited_visits_n","Baited_visits_dur","Baited_visits_n","Search_finds_visits_dur","Search_finds_visits_n","SF_visits_dur","SF_visits_n","Revisit_prod_dur","Revisits_prod_n","Join_visits_dur","Join_visits_n","Join_visits_NL_dur","Join_visits_NL_n","Join_FS_visits_dur","Join_FS_visits_n","Join_FL_visits_dur","Join_FL_visits_n","Join_BS_visits_dur","Join_BS_visits_n","Join_BL_visits_dur","Join_BL_visits_n","Join_latent_visits_dur","Join_latent_visits_n","Baited_visits_n2","Baited_visits_duration2","Join_visits_n2","Join_visits_duration2","Join_revisits_n2","Join_revisits_duration2","SF_visits_n2","SF_visits_duration2","Prim_prd_visits_n","Prim_prd_visits_duration","Secondary_visits_n","Secondary_visits_duration","Dir_scr_visits_n","Dir_scr_visits_duration","Vac_scr_visits_n","Vac_scr_visits_duration","Prim_prd_revisits_n","Prim_prd_revisits_duration","Dir_scr_revisits_n","Dir_scr_revisits_duration","Vac_scr_revisits_n","Vac_scr_revisits_duration","Time_spent_baited_wells","Total_feeds_RFID","Producing_feeds_RFID","Scrounging_feeds_RFID","SF_feeds_RFID","Producing_feeds_RFID2","Scrounging_feeds_RFID2","SF_feeds_RFID2","Activity_visits","Activity_distance","Board_time","Exploration1","Exploration2","Latency","Arrival_order","Trial_indiv_index","Avg_dist_1.2","Avg_dist_1.3","Avg_dist_2.3","Prd_rate","Scr_rate","Indiv_index","Opponent1_ID","Opponent2_ID","Opponent_producing_sum","Opponent_scrounging_sum","Opponent_producing_dur_sum","Opponent_scrounging_dur_sum","Opponent_producing_rate_sum","Opponent_scrounging_rate_sum","Opponent1_producing","Opponent2_producing","Opponent1_scrounging","Opponent2_scrounging","Opponent1_producing_dur","Opponent2_producing_dur","Opponent1_scrounging_dur","Opponent2_scrounging_dur","Opponent1_producing_rate","Opponent2_producing_rate","Opponent1_scrounging_rate","Opponent2_scrounging_rate","Opponent1_primary_producing","Opponent2_primary_producing","Opponent1_secondary_visits","Opponent2_secondary_visits","Opponent1_primary_producing_dur","Opponent2_primary_producing_dur","Opponent1_secondary_visits_dur","Opponent2_secondary_visits_dur","Opponent_primary_producing_sum","Opponent_secondary_visit_rate_sum","Opponent1_direct_scrounging","Opponent2_direct_scrounging","Opponent1_vacant_scrounging","Opponent2_vacant_scrounging","Opponent1_primary_producing_revisits","Opponent2_primary_producing_revisits","Opponent1_direct_scrounging_revisits","Opponent2_direct_scrounging_revisits","Opponent1_vacant_scrounging_revisits","Opponent2_vacant_scrounging_revisits","Opponent1_primary_producing_total_duration","Opponent2_primary_producing_total_duration","Opponent1_direct_scrounging_total_duration","Opponent2_direct_scrounging_total_duration","Opponent1_vacant_scrounging_total_duration","Opponent2_vacant_scrounging_total_duration","Focal_ID_index","Opponent1_ID_index","Opponent2_ID_index","TrialID_index","Group_index","Flock_index","Well_dist_index","MC_Opponent_scrounging_sum","Year_bin","Grp_tr_b4","Trial_day_bin","Prop_PS","Prop_PS2","Total_events","bmr_YN","Recapture_YN","Retested"
"8P26898","2023",54,2,"922_2","000724CD88","1up","SL",5,7,"Flenstad",2,"J","F","Lemur",28.4,"27.1",11.667,5,195.289,10,7.104,1,188.185,9,28.572,2,55.39,6,55.39,6,34.321,1,11.831,7,8.317,1,0,0,0,0,10,195.289,6,55.39,1,43.038,9,188.185,3,82.689,7,112.6,0,0,1,13.358,8,145.692,0,0,3,32.402,307.036,65,48,11,40,41,21,40,63,1436.99051512143,395.611,12,8,61.4599999999991,3,1,26.1887524672389,21.3039080368444,22.7407439227588,0.493638953416361,0.140011273700681,127,"8P31179","8P31183",19,16,446.136,793.576,0.616596133257686,1.08725538156421,5,14,9,7,87.654,358.482,540.288,253.288,0.119398471660333,0.497197661597354,0.73595684687998,0.351298534684226,0,2,5,12,0,40.623,87.654,317.859,40.623,405.513,1,1,3,3,0,0,2,2,8,8,0,0,96.398,96.398,553.028,553.028,127,219,220,1962,53,1,2,9.06159238858287,1,1,0,0.375,0.375,16,0,1,1
"8P31179","2023",54,2,"922_2","000724CD8F","1up","SL",5,7,"Flenstad",2,"G","M","Yoga",28.3,"25.9",2.718,1,87.654,5,55.776,1,31.878,4,136.441,2,540.288,9,540.288,9,63.82,2,4.168,4,161.612,3,0.862,2,0,0,5,87.654,9,540.288,1,7.404,4,31.878,0,0,5,87.654,1,32.202,3,71.786,0,0,2,64.196,8,481.242,687.011,147,48,116,6,18,117,6,53,1125.28299509855,734.13,9,7,41.25,2,2,26.1887524672389,21.4094426881435,21.7148373752892,0.119398471660333,0.73595684687998,219,"8P31183","8P26898",24,13,553.771,308.678,0.990836615013715,0.491309808384906,14,10,7,6,358.482,195.289,253.288,55.39,0.497197661597354,0.493638953416361,0.351298534684226,0.140011273700681,2,3,12,7,40.623,82.689,317.859,112.6,123.312,430.459,0,0,3,3,4,4,0,0,11,11,72.18,72.18,0,0,550.624,550.624,219,220,127,1962,53,1,2,6.06159238858287,1,1,0,0.642857142857143,0.642857142857143,14,0,0,0
"8P31183","2023",54,2,"922_2","000724F7AE","1up","SL",5,7,"Flenstad",2,"K","F","J",29.1,"26.6",4.977,2,358.482,14,22.491,2,335.991,12,17.558,1,253.288,7,58.97,4,159.52,1,5.31,2,6.151,1,2.415,1,32.383,1,14,358.482,7,253.288,1,58.063,12,335.991,2,40.623,12,317.859,0,0,3,145.558,4,31.557,0,0,11,405.066,651.805,140,80,54,72,77,66,72,53,968.128599209909,721.005,11,10,40.739999999998,1,3,25.4154562439524,21.3039080368444,21.7148373752892,0.497197661597354,0.351298534684226,220,"8P26898","8P31179",15,15,282.943,595.678,0.613037425076694,0.875968120580661,10,5,6,9,195.289,87.654,55.39,540.288,0.493638953416361,0.119398471660333,0.140011273700681,0.73595684687998,3,0,7,5,82.689,0,112.6,87.654,82.689,200.254,0,0,1,1,8,8,0,0,3,3,228.381,228.381,0,0,45.76,45.76,220,127,219,1962,53,1,2,8.06159238858287,1,1,0,0.333333333333333,0.333333333333333,21,0,0,0
"8P11558","2023",54,2,"922_3","000724CC0F","4up","SL",5,7,"Flenstad",2,"I","M","Footballer",30.2,"28",9.416,5,142.79,7,0,0,142.79,7,110.396,3,271.616,5,271.616,5,0,0,6.793,4,130.663,1,0,0,0,0,7,142.79,5,271.616,0,0,7,142.79,0,0,7,142.79,1,130.663,0,0,0,0,10,253.186,0,0,550.516,118,54,58,30,30,58,30,99,2840.58257934878,619.743,12,4,53.8499999999985,1,2,33.895282086352,26.3219366057366,36.410689171323,0.230401956940216,0.438271993390809,47,"8P14994","8P14996",2,7,41.165,76.047,0.214300387254431,0.399459509828584,1,1,2,5,31.799,9.366,54.651,21.396,0.159237040301258,0.0550633469531732,0.273670979889432,0.125788529939152,1,0,0,1,31.799,0,0,9.366,31.799,9.366,0,0,0,0,0,0,0,0,0,0,31.799,31.799,0,0,0,0,47,95,96,1963,53,1,14,0.0615923885828744,1,1,0,0.416666666666667,0.416666666666667,12,0,0,0
"8P14994","2023",54,2,"922_3","000724DE7B","4up","SL",5,7,"Flenstad",2,"L","F","Water_faucet",28,"28.2",9.367,4,31.799,1,0,0,31.799,1,44.388,1,54.651,2,54.651,2,0,0,2.687,2,0,0,0,0,0,0,1,31.799,2,54.651,0,0,1,31.799,1,31.799,0,0,0,0,0,0,0,0,0,0,0,0,146.824,31,16,11,6,6,11,6,68,2088.80723573892,199.696,9,3,164.150000000001,3,3,46.9942193113813,25.0680853576118,36.410689171323,0.159237040301258,0.273670979889432,95,"8P14996","8P11558",8,10,152.156,293.012,0.285465303893389,0.56406052332996,1,7,5,5,9.366,142.79,21.396,271.616,0.0550633469531732,0.230401956940216,0.125788529939152,0.438271993390809,0,0,1,7,0,0,9.366,142.79,0,152.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,96,47,1963,53,1,14,3.06159238858287,1,1,0,0.666666666666667,0.666666666666667,3,0,1,0
"8P14996","2023",54,2,"922_3","000724BF5E","4up","SL",5,7,"Flenstad",2,"H","M","Ghost",30.5,"29",6.439,3,9.366,1,9.366,1,0,0,0,0,21.396,5,21.396,5,0,0,22.979,12,6.152,1,0.45,1,0,0,1,9.366,5,21.396,0,0,0,0,0,0,1,9.366,0,0,0,0,0,0,0,0,0,0,84.844,18,2,4,0,2,4,0,90,2704.3460858892,170.095,13,6,147.949999999997,2,1,33.895282086352,25.0680853576118,45.2225165567808,0.0550633469531732,0.125788529939152,96,"8P11558","8P14994",8,7,174.589,326.267,0.389638997241473,0.711942973280241,7,1,5,2,142.79,31.799,271.616,54.651,0.230401956940216,0.159237040301258,0.438271993390809,0.273670979889432,0,1,7,0,0,31.799,142.79,0,31.799,142.79,1,1,0,0,0,0,10,10,0,0,0,0,383.849,383.849,0,0,96,47,95,1963,53,1,14,0.0615923885828744,1,1,0,0.833333333333333,0.833333333333333,6,0,1,0
"8P14994","2023",54,2,"923_1","000724DE7B","6up","SL",5,8,"Flenstad",2,"L","F","Water_faucet",28,"28.2",8.451,3,22.147,1,22.147,1,0,0,31.566,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.147,0,0,0,0,0,0,1,22.147,0,0,0,0,0,0,2,31.566,0,0,0,0,65.918,14,11,0,0,4,0,0,67,1217.6623793956,119.226,5,3,331.150000000001,1,3,48.9721604587749,36.692548359442,21.6162320975478,0.185756462516565,0,95,"8P14996","8P26898",1,0,5.086,0,0.077175199538709,0,0,1,0,0,0,5.086,0,0,0,0.077175199538709,0,0,0,0,0,1,0,0,0,5.086,0,5.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,96,127,1964,53,1,27,-6.93840761141713,1,1,0,0,0,1,0,1,0
"8P14996","2023",54,2,"923_1","000724BF5E","6up","SL",5,8,"Flenstad",2,"H","M","Ghost",30.5,"29",7.678,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.408,0,0,0,0,0,0,0,21,477.339052608987,16.917,2,0,890.419999999998,3,1,50.0601337156458,36.692548359442,18.5,0,0,96,"8P26898","8P14994",2,0,27.233,0,0.262931662055274,0,1,1,0,0,5.086,22.147,0,0,0.077175199538709,0.185756462516565,0,0,0,1,1,0,0,22.147,5.086,0,22.147,5.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,127,95,1964,53,1,27,-6.93840761141713,1,1,0,1,1,0,0,1,0
"8P26898","2023",54,2,"923_1","000724CD88","6up","SL",5,8,"Flenstad",2,"J","F","Lemur",28.4,"27.1",4.078,2,5.086,1,5.086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.086,0,0,0,0,0,0,0,0,1,5.086,0,0,0,0,0,0,0,0,0,0,20.932,4,1,0,0,1,0,0,55,737.295560996805,65.902,6,2,368.099999999999,2,2,50.0601337156458,32.0822770388886,21.6162320975478,0.077175199538709,0,127,"8P14994","8P14996",1,0,22.147,0,0.185756462516565,0,1,0,0,0,22.147,0,0,0,0.185756462516565,0,0,0,1,0,0,0,22.147,0,0,0,22.147,0,0,0,0,0,2,2,0,0,0,0,53.713,53.713,0,0,0,0,127,95,96,1964,53,1,27,-6.93840761141713,1,1,0,0,0,1,0,1,1
"8P14994","2023",54,2,"924_1","000724DE7B","6down","SL",6,9,"Flenstad",2,"L","F","Water_faucet",28,"28.2",12.779,7,30.889,3,6.289,1,24.6,2,0,0,56.383,2,56.383,2,0,0,0,0,0,0,0,0,0,0,3,30.889,2,56.383,1,13.944,2,24.6,2,24.6,1,6.289,0,0,0,0,5,92.665,0,0,0,0,154.431,33,6,12,5,6,15,5,111,2637.29476197586,232.279,10,4,67.7300000000032,1,2,24.3772081523051,17.9648756399838,23.9805583443537,0.132982318677108,0.242738258731956,95,"8P31183","8P31179",2,7,30.179,101.263,0.184401713318546,0.73194161876893,2,0,6,1,30.179,0,55.007,46.256,0.184401713318546,0,0.336107394032714,0.395834224736216,1,0,1,0,12.75,0,17.429,0,12.75,17.429,0,0,1,1,0,0,0,0,3,3,12.75,12.75,0,0,58.821,58.821,95,220,219,1965,53,1,26,0.0615923885828744,1,1,0,0.4,0.4,5,0,1,0
"8P31179","2023",54,2,"924_1","000724CD8F","6down","SL",6,8,"Flenstad",2,"G","M","Yoga",28.3,"25.9",22.473,9,0,0,0,0,0,0,0,0,46.256,1,46.256,1,0,0,2.354,2,0,0,0,0,0,0,0,0,1,46.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.614,15,0,9,0,0,9,0,48,1326.90422402512,116.857,9,1,124.639999999999,3,1,24.3772081523051,16.4805782369856,18.9743809215234,0,0.395834224736216,219,"8P14994","8P31183",5,8,61.068,111.39,0.317384031995655,0.57884565276467,3,2,2,6,30.889,30.179,56.383,55.007,0.132982318677108,0.184401713318546,0.242738258731956,0.336107394032714,2,1,1,1,24.6,12.75,6.289,17.429,37.35,23.718,0,0,0,0,5,5,0,0,0,0,117.265,117.265,0,0,0,0,219,95,220,1965,53,1,26,1.06159238858287,1,1,0,1,1,1,0,0,0
"8P31183","2023",54,2,"924_1","000724F7AE","6down","SL",6,8,"Flenstad",2,"K","F","J",29.1,"26.6",10.987,4,30.179,2,12.75,1,17.429,1,30.297,2,55.007,6,47.923,5,0,0,0,0,25.427,2,0,0,7.084,1,2,30.179,6,55.007,1,17.429,1,17.429,1,12.75,1,17.429,0,0,1,17.429,0,0,0,0,3,41.392,78.363,16,12,11,3,6,15,3,37,804.459851972258,163.659,10,6,68.1399999999994,2,3,23.6256387192849,16.4805782369856,23.9805583443537,0.184401713318546,0.336107394032714,220,"8P31179","8P14994",3,3,30.889,102.639,0.132982318677108,0.638572483468172,0,3,1,2,0,30.889,46.256,56.383,0,0.132982318677108,0.395834224736216,0.242738258731956,0,2,0,1,0,24.6,0,6.289,24.6,6.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,219,95,1965,53,1,26,-3.93840761141713,1,1,0,0.75,0.75,8,0,0,0
"8P11558","2023",54,2,"924_3","000724CC0F","4up","SL",6,8,"Flenstad",2,"I","M","Footballer",30.2,"28",5.881,4,254.666,21,23.041,3,231.625,18,121.297,7,28.151,2,14.026,1,0,0,0,0,0,0,0,0,14.125,1,21,254.666,2,28.151,1,8.734,18,231.625,3,78.535,18,176.131,0,0,3,28.963,14,131,0,0,10,165.616,489.644,105,80,6,49,54,7,49,140,3685.62637156882,592.64,11,9,29.6399999999994,1,2,48.0482614298222,36.4725479910749,39.3233731657788,0.429714497840173,0.0475010124190065,47,"8P26898","8P14996",23,7,375.149,94.86,1.04898288750158,0.260752661621712,11,12,2,5,207.289,167.86,20.581,74.279,0.592706436052646,0.456276451448935,0.0588477495689569,0.201904912052755,2,2,9,10,63.459,28.815,143.83,139.045,92.274,282.875,0,0,2,2,8,8,0,0,0,0,199.948,199.948,0,0,25.285,25.285,47,127,96,1966,53,1,14,0.0615923885828744,1,1,0,0.0869565217391304,0.0869565217391304,23,0,0,0
"8P14996","2023",54,2,"924_3","000724BF5E","4up","SL",6,9,"Flenstad",2,"H","M","Ghost",30.5,"29",21.196,8,167.86,12,28.935,2,138.925,10,0,0,74.279,5,48.665,4,0,0,3.547,1,0,0,0,0,25.614,1,12,167.86,5,74.279,2,31.233,10,138.925,2,28.815,10,139.045,1,11.141,2,30.723,7,97.477,1,13.063,4,60.92,286.944,61,36,15,29,36,22,29,101,3350.37204779751,367.891,16,7,50.0599999999977,2,1,48.0482614298222,37.2405821760017,40.5274256486292,0.456276451448935,0.201904912052755,96,"8P11558","8P26898",32,4,461.955,48.732,1.02242093389282,0.106348761987963,21,11,2,2,254.666,207.289,28.151,20.581,0.429714497840173,0.592706436052646,0.0475010124190065,0.0588477495689569,3,2,18,9,78.535,63.459,176.131,143.83,141.994,319.961,0,0,3,3,14,14,0,0,10,10,209.535,209.535,0,0,194.579,194.579,96,47,127,1966,53,1,14,-2.93840761141713,1,1,0,0.294117647058824,0.294117647058824,17,0,1,0
"8P26898","2023",54,2,"924_3","000724CD88","4up","SL",6,9,"Flenstad",2,"J","F","Lemur",28.4,"27.1",14.004,6,207.289,11,12.242,1,195.047,10,0,0,20.581,2,0,0,0,0,0.461,1,0,0,0,0,20.581,2,11,207.289,2,20.581,1,26.13,10,195.047,2,63.459,9,143.83,0,0,2,25.285,8,136.489,0,0,0,0,272.499,58,44,4,41,44,10,41,84,2634.80872997611,349.733,16,5,51.3199999999997,3,3,44.1832786666821,37.2405821760017,39.3233731657788,0.592706436052646,0.0588477495689569,127,"8P14996","8P11558",33,7,422.526,102.43,0.885990949289107,0.249405924471761,12,21,5,2,167.86,254.666,74.279,28.151,0.456276451448935,0.429714497840173,0.201904912052755,0.0475010124190065,2,3,10,18,28.815,78.535,139.045,176.131,107.35,315.176,1,1,2,2,7,7,1,1,4,4,126.292,126.292,24.204,24.204,91.643,91.643,127,96,47,1966,53,1,14,0.0615923885828744,1,1,0,0.153846153846154,0.153846153846154,13,0,1,1
"8P11558","2023",54,2,"925_2","000724CC0F","6down","SL",6,9,"Flenstad",2,"I","M","Footballer",30.2,"28",19.767,8,87.676,7,8.855,1,78.821,6,23.965,3,20.228,4,20.228,4,0,0,7.024,4,0,0,0,0,0,0,7,87.676,4,20.228,0,0,6,78.821,0,0,7,87.676,2,14.526,3,49.939,0,0,2,17.001,5,44.701,213.483,45,23,4,16,18,4,16,149,5268.93126577409,379.814,17,10,84.3199999999997,3,1,39.8526612634713,33.0678110406625,33.3744254428926,0.230839305554824,0.0532576471641382,47,"8P31179","8P31183",8,10,405.975,405.267,0.858652464815915,0.817687659738118,5,3,3,7,314.753,91.222,85.162,320.105,0.67790137948116,0.180751085334755,0.183418227242868,0.63426943249525,4,1,1,2,200.366,54.066,114.387,37.156,254.432,151.543,1,1,0,0,4,4,0,0,0,0,355.578,355.578,54.485,54.485,0,0,47,219,220,1967,53,1,26,3.06159238858287,1,1,0,0.363636363636364,0.363636363636364,11,0,0,0
"8P31179","2023",54,2,"925_2","000724CD8F","6down","SL",6,9,"Flenstad",2,"G","M","Yoga",28.3,"25.9",8.668,4,314.753,5,26.733,1,288.02,4,31.146,2,85.162,3,85.162,3,0,0,8.228,5,9.679,1,0,0,0,0,5,314.753,3,85.162,0,0,4,288.02,4,200.366,1,114.387,1,54.485,0,0,4,155.212,0,0,0,0,430.596,92,74,18,61,67,18,61,44,939.895974618945,464.305,9,6,41.0699999999997,1,2,39.8526612634713,34.6400889159845,32.5581976566789,0.67790137948116,0.183418227242868,219,"8P31183","8P11558",10,11,178.898,340.333,0.411590390889579,0.687527079659388,3,7,7,4,91.222,87.676,320.105,20.228,0.180751085334755,0.230839305554824,0.63426943249525,0.0532576471641382,1,0,2,7,54.066,0,37.156,87.676,54.066,124.832,3,3,0,0,1,1,2,2,0,0,84.099,84.099,307.924,307.924,0,0,219,220,47,1967,53,1,26,4.06159238858287,1,1,0,0.375,0.375,8,0,0,0
"8P31183","2023",54,2,"925_2","000724F7AE","6down","SL",6,9,"Flenstad",2,"K","F","J",29.1,"26.6",5.219,2,91.222,3,0,0,91.222,3,0,0,320.105,7,320.105,7,0,0,10.076,5,207.931,3,0,0,0,0,3,91.222,7,320.105,2,84.099,3,91.222,1,54.066,2,37.156,3,207.931,0,0,1,30.033,2,99.993,0,0,408,87,19,68,19,19,86,19,40,1019.95310218461,504.683,14,11,44.6999999999971,2,3,38.2105311959835,33.0678110406625,32.5581976566789,0.180751085334755,0.63426943249525,220,"8P11558","8P31179",12,7,402.429,105.39,0.908740685035984,0.236675874407007,7,5,4,3,87.676,314.753,20.228,85.162,0.230839305554824,0.67790137948116,0.0532576471641382,0.183418227242868,0,4,7,1,0,200.366,87.676,114.387,200.366,202.063,2,2,3,3,0,0,2,2,5,5,0,0,31.527,31.527,94.64,94.64,220,47,219,1967,53,1,26,0.0615923885828744,1,1,0,0.7,0.7,10,0,0,0
"8P11558","2023",54,2,"926_1","000724CC0F","6down","SL",7,10,"Flenstad",2,"I","M","Footballer",30.2,"28",4.16,3,144.757,15,6.411,1,138.346,14,18.683,3,5.821,1,5.821,1,0,0,11.719,8,0,0,0,0,0,0,15,144.757,1,5.821,0,0,14,138.346,1,13.794,14,130.963,0,0,1,8.436,10,71.392,0,0,7,75.639,248.822,53,35,1,29,31,1,29,115,2404.52832206567,281.556,4,2,130.879999999997,3,2,31.3741361884346,31.7981591546251,21.4000218740057,0.514132179743994,0.020674395146969,47,"8P31183","8P14996",7,6,300.663,132.446,1.0921213153786,0.434048063435098,4,3,3,3,237.973,62.69,113.733,18.713,0.602202590777157,0.489918724601438,0.287807050618593,0.146241012816505,0,1,4,2,0,19.885,237.973,42.805,19.885,280.778,1,1,0,0,0,0,4,4,0,0,0,0,339.758,339.758,0,0,47,220,96,1968,53,1,26,-0.938407611417126,1,1,0,0.0625,0.0625,16,0,0,0
"8P14996","2023",54,2,"926_1","000724BF5E","6down","SL",7,10,"Flenstad",2,"H","M","Ghost",30.5,"29",2.904,2,62.69,3,19.885,1,42.805,2,0,0,18.713,3,3.666,1,0,0,4.708,2,0,0,0,0,12.684,1,3,62.69,3,18.713,0,0,2,42.805,1,19.885,2,42.805,1,12.684,0,0,0,0,2,42.805,0,0,101.521,21,13,4,9,13,4,9,48,1195.56093943039,127.96,7,2,109.150000000001,1,1,31.3741361884346,27.8354791789521,16.6517895265559,0.489918724601438,0.146241012816505,96,"8P11558","8P31183",19,4,382.73,119.554,1.11633477052115,0.308481445765562,15,4,1,3,144.757,237.973,5.821,113.733,0.514132179743994,0.602202590777157,0.020674395146969,0.287807050618593,1,0,14,4,13.794,0,130.963,237.973,13.794,368.936,0,0,1,1,10,10,0,0,7,7,85.186,85.186,0,0,84.075,84.075,96,47,220,1968,53,1,26,-2.93840761141713,1,1,0,0.5,0.5,6,0,1,0
"8P31183","2023",54,2,"926_1","000724F7AE","6down","SL",7,10,"Flenstad",2,"K","F","J",29.1,"26.6",7.863,4,237.973,4,5.028,1,232.945,3,0,0,113.733,3,113.733,3,32.375,1,0,0,0,0,0,0,0,0,4,237.973,3,113.733,0,0,3,232.945,0,0,4,237.973,1,76.189,0,0,0,0,4,263.569,0,0,372.148,79,51,24,50,51,24,50,37,791.162892455978,395.171,5,3,128.690000000002,2,3,30.6989960088568,27.8354791789521,21.4000218740057,0.602202590777157,0.287807050618593,220,"8P14996","8P11558",18,4,207.447,24.534,1.00405090434543,0.166915407963474,3,15,3,1,62.69,144.757,18.713,5.821,0.489918724601438,0.514132179743994,0.146241012816505,0.020674395146969,1,1,2,14,19.885,13.794,42.805,130.963,33.679,173.768,1,1,0,0,0,0,2,2,0,0,19.885,19.885,55.489,55.489,0,0,220,96,47,1968,53,1,26,-2.93840761141713,1,1,0,0.428571428571429,0.428571428571429,7,0,0,0
"8P14994","2023",54,2,"926_2","000724DE7B","6down","SL",7,10,"Flenstad",2,"L","F","Water_faucet",28,"28.2",13.538,6,260.872,8,21.712,1,239.16,7,0,0,22.713,3,17.09,2,0,0,0.43,1,0,0,0,0,5.623,1,8,260.872,3,22.713,1,25.345,7,239.16,2,96.087,6,164.785,0,0,1,13.381,8,193.319,0,0,0,0,322.465,69,56,4,51,56,10,51,73,1687.29836434185,411.007,12,3,55.8399999999965,2,3,36.7691873889887,35.1474135101535,49.4020432563651,0.63471425060887,0.0552618325235337,95,"8P26898","8P31179",19,3,346.55,121.578,0.900348767141788,0.511961125381613,17,2,1,2,303.871,42.679,29.534,92.044,0.694249675003484,0.206099092138304,0.0674759022794307,0.444485223102183,1,0,16,2,19.967,0,283.904,42.679,19.967,326.583,1,1,0,0,9,9,6,6,0,0,188.214,188.214,147.349,147.349,0,0,95,127,219,1969,53,1,26,-3.93840761141713,1,1,0,0.272727272727273,0.272727272727273,11,0,1,0
"8P26898","2023",54,2,"926_2","000724CD88","6down","SL",7,10,"Flenstad",2,"J","F","Lemur",28.4,"27.1",17.608,6,303.871,17,39.487,4,264.384,13,15.553,1,29.534,1,29.534,1,0,0,0,0,0,0,0,0,0,0,17,303.871,1,29.534,1,11.46,13,264.384,1,19.967,16,283.904,1,29.534,0,0,9,168.247,6,117.815,0,0,369.129,79,68,6,56,65,8,56,54,1171.38971568176,437.697,11,6,53.75,1,1,47.6692393012708,35.1474135101535,51.6964221904201,0.694249675003484,0.0674759022794307,127,"8P31179","8P14994",10,5,303.551,114.757,0.840813342747174,0.499747055625716,2,8,2,3,42.679,260.872,92.044,22.713,0.206099092138304,0.63471425060887,0.444485223102183,0.0552618325235337,0,2,2,6,0,96.087,42.679,164.785,96.087,207.464,2,2,1,1,0,0,0,0,2,2,0,0,92.044,92.044,88.577,88.577,127,219,95,1969,53,1,26,-1.93840761141713,1,1,0,0.0555555555555556,0.0555555555555556,18,0,1,1
"8P31179","2023",54,2,"926_2","000724CD8F","6down","SL",7,10,"Flenstad",2,"G","M","Yoga",28.3,"25.9",11.528,4,42.679,2,0,0,42.679,2,45.898,1,92.044,2,92.044,2,0,0,1.932,3,0,0,0,0,0,0,2,42.679,2,92.044,0,0,2,42.679,0,0,2,42.679,2,92.044,1,32.537,0,0,0,0,2,56.04,187.66,40,19,19,9,9,19,9,26,610.604671302924,207.08,6,3,251.440000000002,3,2,47.6692393012708,42.513385740522,49.4020432563651,0.206099092138304,0.444485223102183,219,"8P14994","8P26898",25,4,564.743,52.247,1.32896392561235,0.122737734802964,8,17,3,1,260.872,303.871,22.713,29.534,0.63471425060887,0.694249675003484,0.0552618325235337,0.0674759022794307,2,1,6,16,96.087,19.967,164.785,283.904,116.054,448.689,0,0,1,1,8,8,0,0,0,0,289.406,289.406,0,0,13.381,13.381,219,95,127,1969,53,1,26,-2.93840761141713,1,1,0,0.5,0.5,4,0,0,0
"8P14996","2023",54,3,"927_1","000724BF5E","5up","RM",2,1,"Flenstad",2,"H","M","Ghost",30.5,"29",4.49,3,34.992,5,0,0,34.992,5,0,0,35.824,5,22.674,4,6.312,1,14.443,6,8.307,1,0,0,13.15,1,5,34.992,5,35.824,1,7.164,5,34.992,0,0,5,34.992,1,5.111,1,5.978,0,0,3,26.393,2,15.771,116.341,25,7,7,7,7,9,7,56,1607.4390493828,137.65,6,3,294.84,3,1,37.752496598024,27.0159457178218,23.124207317615,0.254209952778787,0.260254268071195,96,"8P26898","8P31183",8,6,288.435,174.649,0.772779596577639,0.354762765641949,5,3,0,6,65.067,223.368,0,174.649,0.319054413863105,0.453725182714535,0,0.354762765641949,1,2,4,1,23.513,189.718,41.554,33.65,213.231,75.204,0,0,2,2,0,0,0,0,1,1,23.513,23.513,0,0,32.318,32.318,96,127,220,1970,53,1,21,-0.938407611417126,1,1,1,0.5,0.5,10,0,1,0
